transaction_date,transaction_time,customer_id,product_id,quantity,unit_price,total_price
2019-05-06,13:11:37,5437,30,2,3.00,6.00
2019-05-06,13:11:44,8142,83,2,14.00,28.00
2019-05-06,13:11:49,8435,78,2,4.50,9.00
2019-05-06,13:12:40,5227,23,2,2.50,5.00
2019-05-06,13:14:54,8434,72,3,3.25,9.75
2019-05-06,13:15:56,8319,41,1,4.50,4.50
2019-05-06,13:16:18,5509,43,1,3.00,3.00
2019-05-06,13:17:07,5392,84,1,0.80,0.80
2019-05-06,13:19:21,5238,59,1,4.50,4.50
2019-05-06,13:19:21,5694,59,1,4.50,4.50
2019-05-06,13:19:50,5740,27,2,3.50,7.00
2019-05-06,13:20:20,5207,47,1,3.00,3.00
2019-05-06,13:24:05,5509,41,2,4.50,9.00
2019-05-06,13:35:40,5280,76,2,3.50,7.00
2019-05-06,13:37:30,8173,77,1,3.00,3.00
2019-05-06,13:37:36,8253,56,2,2.80,5.60
2019-05-06,13:38:22,5848,37,2,3.00,6.00
2019-05-06,13:39:10,8235,52,1,2.75,2.75
2019-05-06,13:39:49,8477,79,1,3.75,3.75
2019-05-06,13:41:19,5165,42,2,2.50,5.00
2019-05-06,13:42:54,8002,87,2,3.00,6.00
2019-05-06,13:43:07,8201,76,1,3.50,3.50
2019-05-06,13:50:46,8359,23,1,2.50,2.50
2019-05-06,13:54:46,5469,50,2,2.50,5.00
2019-05-06,13:55:40,5046,50,1,2.50,2.50
2019-05-06,13:59:32,5503,53,1,3.25,3.25
2019-05-06,14:00:06,5346,45,1,3.00,3.00
2019-05-06,14:01:09,5146,44,1,2.50,2.50
2019-05-06,14:04:09,5796,44,2,2.50,5.00
2019-05-06,14:04:56,8393,79,1,3.75,3.75
2019-05-06,14:07:19,5432,41,1,4.50,4.50
2019-05-06,14:07:42,8115,34,1,2.45,2.45
2019-05-06,14:08:51,5184,87,2,3.00,6.00
2019-05-06,14:09:10,8254,30,1,3.00,3.00
2019-05-06,14:11:15,8367,32,1,3.00,3.00
2019-05-06,14:15:30,8109,32,2,3.00,6.00
2019-05-06,14:16:17,8011,48,1,2.50,2.50
2019-05-06,14:18:05,8346,47,1,3.00,3.00
2019-05-06,14:18:53,5518,46,1,2.50,2.50
2019-05-06,14:19:16,8120,32,2,3.00,6.00
2019-05-06,14:19:52,8411,43,1,3.00,3.00
2019-05-06,14:19:57,5753,58,2,3.50,7.00
2019-05-06,14:21:17,8191,56,2,2.80,5.60
2019-05-06,14:22:18,8122,27,1,3.50,3.50
2019-05-06,14:23:45,5788,72,2,3.25,6.50
2019-05-06,14:24:17,8048,56,3,2.80,8.40
2019-05-06,14:26:01,8188,52,2,2.75,5.50
2019-05-06,14:26:18,5684,36,1,3.75,3.75
2019-05-06,14:26:55,8092,34,1,2.45,2.45
2019-05-06,14:27:58,5731,65,1,0.80,0.80
2019-05-06,14:29:06,5657,55,2,4.50,9.00
2019-05-06,14:29:08,5081,87,1,3.00,3.00
2019-05-06,14:30:51,5113,27,1,3.50,3.50
2019-05-06,14:39:53,8236,39,1,4.50,4.50
2019-05-06,14:41:33,5811,57,1,3.35,3.35
2019-05-06,14:42:28,8398,45,1,3.00,3.00
2019-05-06,14:43:37,8205,45,1,3.00,3.00
2019-05-06,14:46:05,8119,24,2,3.00,6.00
2019-05-06,14:48:27,8351,54,2,2.75,5.50
2019-05-06,14:49:29,8021,41,1,4.50,4.50
2019-05-06,14:49:44,5123,23,1,2.50,2.50
2019-05-06,14:50:18,5555,79,2,3.75,7.50
2019-05-06,14:50:28,5220,59,1,4.50,4.50
2019-05-06,14:51:13,5767,49,3,3.00,9.00
2019-05-06,14:51:19,8373,35,2,3.10,6.20
2019-05-06,14:56:36,5112,22,1,2.00,2.00
2019-05-06,14:57:10,5611,33,2,3.50,7.00
2019-05-06,14:59:47,5696,60,1,3.75,3.75
2019-05-06,15:02:28,5027,33,1,3.50,3.50
2019-05-06,15:04:01,8201,40,1,4.00,4.00
2019-05-06,15:05:19,8359,71,1,3.75,3.75
2019-05-06,15:07:44,5200,87,1,3.00,3.00
2019-05-06,15:09:04,5544,58,1,3.50,3.50
2019-05-06,15:09:46,8470,20,2,7.60,15.20
2019-05-06,15:14:27,5449,70,1,3.25,3.25
2019-05-06,15:14:47,8281,41,1,4.50,4.50
2019-05-06,15:17:04,8167,76,1,3.50,3.50
2019-05-06,15:17:36,5110,33,2,3.50,7.00
2019-05-06,15:23:24,8223,34,2,2.45,4.90
2019-05-06,15:24:36,8126,29,1,2.50,2.50
2019-05-06,15:26:21,8433,40,1,4.00,4.00
2019-05-06,15:28:56,8250,71,1,3.75,3.75
2019-05-06,15:29:05,8022,44,2,2.50,5.00
2019-05-06,15:30:58,5832,42,1,2.50,2.50
2019-05-06,15:31:09,5737,26,2,3.00,6.00
2019-05-06,15:36:20,8023,49,2,3.00,6.00
2019-05-06,15:37:13,8215,51,2,3.00,6.00
2019-05-06,15:37:16,5476,71,2,3.75,7.50
2019-05-06,15:37:37,8235,74,2,3.50,7.00
2019-05-06,15:38:06,8050,34,2,2.45,4.90
2019-05-06,15:39:58,8070,75,2,3.25,6.50
2019-05-06,15:41:18,5782,71,2,3.75,7.50
2019-05-06,15:45:15,8255,60,2,3.75,7.50
2019-05-06,15:46:18,8429,26,1,3.00,3.00
2019-05-06,15:47:10,8441,30,1,3.00,3.00
2019-05-06,15:50:09,8468,73,2,3.75,7.50
2019-05-06,15:52:54,5011,57,1,3.35,3.35
2019-05-06,15:54:07,5790,27,5,3.50,17.50
2019-05-06,15:55:52,8415,52,2,2.75,5.50
2019-05-06,15:58:24,5022,37,1,3.00,3.00
2019-05-06,15:59:03,5329,71,2,3.75,7.50
2019-05-06,15:59:59,5724,72,1,3.25,3.25
2019-05-06,16:00:31,5758,53,2,3.25,6.50
2019-05-06,16:01:32,8102,82,2,12.00,24.00
2019-05-06,16:02:46,8395,54,1,2.75,2.75
2019-05-06,16:03:45,5602,79,1,3.75,3.75
2019-05-06,16:04:14,5077,38,1,4.00,4.00
2019-05-06,16:07:03,5189,57,2,3.35,6.70
2019-05-06,16:07:14,8167,79,1,3.75,3.75
2019-05-06,16:07:46,5644,39,1,4.50,4.50
2019-05-06,16:10:10,8214,25,1,2.20,2.20
2019-05-06,16:12:07,8255,51,3,3.00,9.00
2019-05-06,16:13:20,5781,43,1,3.00,3.00
2019-05-06,16:13:42,8369,72,1,3.25,3.25
2019-05-06,16:15:17,8090,49,2,3.00,6.00
2019-05-06,16:16:20,8201,54,3,2.75,8.25
2019-05-06,16:16:31,5203,71,2,3.75,7.50
2019-05-06,16:17:31,5773,41,1,4.50,4.50
2019-05-06,16:19:04,8097,1,2,18.00,36.00
2019-05-06,16:21:12,5452,23,2,2.50,5.00
2019-05-06,16:27:41,8335,78,2,4.50,9.00
2019-05-06,16:32:18,5051,55,1,4.50,4.50
2019-05-06,16:37:16,8142,40,1,4.00,4.00
2019-05-06,16:37:26,5827,61,2,4.75,9.50
2019-05-06,16:37:49,5165,70,1,3.25,3.25
2019-05-06,16:39:47,5676,51,1,3.00,3.00
2019-05-06,16:42:43,5312,55,3,4.50,13.50
2019-05-06,16:45:35,5943,55,2,4.50,9.00
2019-05-06,16:46:17,8099,42,1,2.50,2.50
2019-05-06,16:47:47,8112,52,1,2.75,2.75
2019-05-06,16:49:00,8304,29,1,2.50,2.50
2019-05-06,16:50:18,8275,31,1,2.20,2.20
2019-05-06,16:50:21,8268,27,2,3.50,7.00
2019-05-06,16:51:57,5404,41,1,4.50,4.50
2019-05-06,16:54:23,8065,46,1,2.50,2.50
2019-05-06,16:58:50,5430,61,2,4.75,9.50
2019-05-06,16:59:06,5543,61,2,4.75,9.50
2019-05-06,17:01:36,8080,34,1,2.45,2.45
2019-05-06,17:05:30,8183,52,1,2.75,2.75
2019-05-06,17:08:59,8261,53,1,3.25,3.25
2019-05-06,17:11:26,8111,73,2,3.75,7.50
2019-05-06,17:15:32,5020,5,1,15.00,15.00
2019-05-06,17:16:14,5065,51,1,3.00,3.00
2019-05-06,17:17:29,8235,37,1,3.00,3.00
2019-05-06,17:17:33,8407,79,1,3.75,3.75
2019-05-06,17:18:01,8173,36,1,3.75,3.75
2019-05-06,17:21:09,8360,51,1,3.00,3.00
2019-05-06,17:22:07,5007,26,1,3.00,3.00
2019-05-06,17:22:47,5869,34,1,2.45,2.45
2019-05-06,17:23:57,8143,39,2,4.50,9.00
2019-05-06,17:25:27,5114,23,1,2.50,2.50
2019-05-06,17:26:57,5894,37,1,3.00,3.00
2019-05-06,17:29:25,8302,70,2,3.25,6.50
2019-05-06,17:31:10,8053,22,2,2.00,4.00
2019-05-06,17:34:36,5132,76,2,3.50,7.00
2019-05-06,17:34:37,5329,54,1,2.75,2.75
2019-05-06,17:35:11,5231,23,2,2.50,5.00
2019-05-06,17:41:42,8042,27,1,3.50,3.50
2019-05-06,17:43:12,5730,60,1,3.75,3.75
2019-05-06,17:46:43,8211,30,6,3.00,18.00
2019-05-06,17:47:28,5770,27,1,3.50,3.50
2019-05-06,17:47:28,8366,35,2,3.10,6.20
2019-05-06,17:48:05,5063,35,2,3.10,6.20
2019-05-06,17:51:22,5111,46,1,2.50,2.50
2019-05-06,17:51:49,8352,87,2,3.00,6.00
2019-05-06,17:53:52,5447,55,2,4.50,9.00
2019-05-06,17:56:14,8441,59,2,4.50,9.00
2019-05-06,17:57:31,5468,47,1,3.00,3.00
2019-05-06,17:58:03,8470,27,1,3.50,3.50
2019-05-06,17:58:50,8216,43,2,3.00,6.00
2019-05-06,18:00:59,5893,74,1,3.50,3.50
2019-05-06,18:04:18,8186,56,1,2.80,2.80
2019-05-06,18:06:54,5673,35,2,3.10,6.20
2019-05-06,18:12:48,5512,70,2,3.25,6.50
2019-05-06,18:18:44,5375,39,2,4.50,9.00
2019-05-06,18:19:24,8482,26,3,3.00,9.00
2019-05-06,18:20:58,8023,48,5,2.50,12.50
2019-05-06,18:21:12,5794,30,1,3.00,3.00
2019-05-06,18:26:30,5309,35,2,3.10,6.20
2019-05-06,18:27:47,5319,31,1,2.20,2.20
2019-05-06,18:28:31,5861,70,1,3.25,3.25
2019-05-06,18:29:45,8219,79,1,3.75,3.75
2019-05-06,18:31:39,5871,65,1,0.80,0.80
2019-05-06,18:32:00,8414,55,2,4.50,9.00
2019-05-06,18:33:15,5169,69,2,3.50,7.00
2019-05-06,18:36:00,5631,45,1,3.00,3.00
2019-05-06,18:51:19,8161,24,1,3.00,3.00
2019-05-06,18:56:04,5909,41,2,4.50,9.00
2019-05-06,18:58:08,8181,47,2,3.00,6.00
2019-05-06,19:04:13,8029,79,2,3.75,7.50
2019-05-06,19:05:15,8051,23,2,2.50,5.00
2019-05-06,19:09:04,8491,45,1,3.00,3.00
2019-05-06,19:11:08,5233,36,1,3.75,3.75
2019-05-06,19:12:06,5288,27,1,3.50,3.50
2019-05-06,19:13:50,8070,70,1,3.25,3.25
2019-05-06,19:14:45,5257,60,2,3.75,7.50
2019-05-06,19:22:17,5387,78,1,4.50,4.50
2019-05-06,19:23:20,5329,45,2,3.00,6.00
2019-05-06,19:24:15,5637,26,1,3.00,3.00
2019-05-06,19:27:32,5888,60,2,3.75,7.50
2019-05-06,19:33:36,5254,39,2,4.50,9.00
2019-05-06,19:33:55,8074,32,1,3.00,3.00
2019-05-06,19:41:54,8374,53,1,3.25,3.25
2019-05-06,19:42:10,5761,22,1,2.00,2.00
2019-05-06,19:47:46,8363,53,2,3.25,6.50
2019-05-06,19:52:21,5460,22,1,2.00,2.00
2019-05-06,19:54:28,8149,37,1,3.00,3.00
2019-05-06,19:55:09,8498,42,2,2.50,5.00
2019-05-07,06:02:49,8283,38,1,4.00,4.00
2019-05-07,06:03:33,8235,47,1,3.00,3.00
2019-05-07,06:03:34,8129,79,2,3.75,7.50
2019-05-07,06:04:25,8129,61,2,4.75,9.50
2019-05-07,06:06:54,8311,78,1,4.50,4.50
2019-05-07,06:08:05,5703,83,2,14.00,28.00
2019-05-07,06:08:58,8434,53,1,3.25,3.25
2019-05-07,06:13:16,8121,31,1,2.20,2.20
2019-05-07,06:17:21,5641,26,1,3.00,3.00
2019-05-07,06:21:55,5908,55,1,4.50,4.50
2019-05-07,06:24:49,5466,69,1,3.50,3.50
2019-05-07,06:25:59,8200,71,2,3.75,7.50
2019-05-07,06:32:13,8046,52,2,2.75,5.50
2019-05-07,06:37:40,5882,49,1,3.00,3.00
2019-05-07,06:41:39,5306,41,1,4.50,4.50
2019-05-07,06:41:46,5012,61,1,4.75,4.75
2019-05-07,06:43:05,8170,43,1,3.00,3.00
2019-05-07,06:44:24,8057,87,2,3.00,6.00
2019-05-07,06:48:32,8305,39,1,4.50,4.50
2019-05-07,06:48:59,5316,39,2,4.50,9.00
2019-05-07,06:50:49,8052,44,1,2.50,2.50
2019-05-07,06:53:55,8161,60,1,3.75,3.75
2019-05-07,07:01:37,5221,77,2,3.00,6.00
2019-05-07,07:02:59,5428,79,1,3.75,3.75
2019-05-07,07:03:07,5325,79,2,3.75,7.50
2019-05-07,07:03:31,5871,32,1,3.00,3.00
2019-05-07,07:03:52,8117,72,1,3.25,3.25
2019-05-07,07:04:06,8270,75,1,3.25,3.25
2019-05-07,07:04:16,8153,45,2,3.00,6.00
2019-05-07,07:04:43,5122,33,1,3.50,3.50
2019-05-07,07:07:05,5722,10,1,10.00,10.00
2019-05-07,07:07:49,5696,60,2,3.75,7.50
2019-05-07,07:08:36,8151,46,1,2.50,2.50
2019-05-07,07:08:53,5435,56,1,2.80,2.80
2019-05-07,07:09:37,8464,77,2,3.00,6.00
2019-05-07,07:10:49,5706,48,2,2.50,5.00
2019-05-07,07:11:06,8235,48,2,2.50,5.00
2019-05-07,07:11:39,5717,30,1,3.00,3.00
2019-05-07,07:11:58,5006,60,1,3.75,3.75
2019-05-07,07:12:13,5269,65,2,0.80,1.60
2019-05-07,07:13:35,5113,51,1,3.00,3.00
2019-05-07,07:13:52,5422,55,1,4.50,4.50
2019-05-07,07:14:11,5686,22,1,2.00,2.00
2019-05-07,07:14:24,5466,48,1,2.50,2.50
2019-05-07,07:14:33,8419,23,1,2.50,2.50
2019-05-07,07:14:37,8123,34,1,2.45,2.45
2019-05-07,07:24:04,8185,54,1,2.75,2.75
2019-05-07,07:24:35,5026,45,2,3.00,6.00
2019-05-07,07:24:44,5635,27,1,3.50,3.50
2019-05-07,07:24:46,8371,44,2,2.50,5.00
2019-05-07,07:28:02,8343,33,1,3.50,3.50
2019-05-07,07:28:35,8298,43,1,3.00,3.00
2019-05-07,07:28:57,5131,34,1,2.45,2.45
2019-05-07,07:29:54,5757,43,2,3.00,6.00
2019-05-07,07:32:29,8017,87,1,3.00,3.00
2019-05-07,07:34:17,5016,79,1,3.75,3.75
2019-05-07,07:35:21,8033,44,1,2.50,2.50
2019-05-07,07:37:52,8320,41,1,4.50,4.50
2019-05-07,07:38:30,5006,37,1,3.00,3.00
2019-05-07,07:41:16,5935,59,2,4.50,9.00
2019-05-07,07:41:35,8027,25,1,2.20,2.20
2019-05-07,07:42:04,5734,56,2,2.80,5.60
2019-05-07,07:42:14,5286,26,1,3.00,3.00
2019-05-07,07:48:14,8441,74,2,3.50,7.00
2019-05-07,07:48:24,5363,44,1,2.50,2.50
2019-05-07,07:50:31,5397,31,1,2.20,2.20
2019-05-07,07:52:01,8353,74,1,3.50,3.50
2019-05-07,07:53:10,5528,53,4,3.25,13.00
2019-05-07,07:54:14,5251,30,7,3.00,21.00
2019-05-07,07:55:45,5883,42,1,2.50,2.50
2019-05-07,07:56:34,5671,39,1,4.50,4.50
2019-05-07,07:56:42,8107,60,1,3.75,3.75
2019-05-07,07:56:50,8465,72,1,3.25,3.25
2019-05-07,07:58:29,8305,49,2,3.00,6.00
2019-05-07,07:58:35,8261,63,1,0.80,0.80
2019-05-07,07:59:44,5711,74,1,3.50,3.50
2019-05-07,07:59:49,8442,42,1,2.50,2.50
2019-05-07,08:01:06,5043,28,1,2.00,2.00
2019-05-07,08:01:30,8278,41,7,4.50,31.50
2019-05-07,08:01:52,8477,6,1,21.00,21.00
2019-05-07,08:02:32,5493,51,1,3.00,3.00
2019-05-07,08:02:34,5847,38,1,4.00,4.00
2019-05-07,08:05:02,5247,46,2,2.50,5.00
2019-05-07,08:07:04,8027,24,1,3.00,3.00
2019-05-07,08:07:54,8066,24,2,3.00,6.00
2019-05-07,08:08:55,5716,76,2,3.50,7.00
2019-05-07,08:11:01,5320,87,1,3.00,3.00
2019-05-07,08:11:20,8334,41,1,4.50,4.50
2019-05-07,08:11:53,5684,54,2,2.75,5.50
2019-05-07,08:12:22,5350,23,2,2.50,5.00
2019-05-07,08:13:56,8465,52,2,2.75,5.50
2019-05-07,08:15:49,5368,55,1,4.50,4.50
2019-05-07,08:16:06,8425,70,2,3.25,6.50
2019-05-07,08:16:21,8302,49,2,3.00,6.00
2019-05-07,08:16:45,5345,36,1,3.75,3.75
2019-05-07,08:17:50,5712,58,1,3.50,3.50
2019-05-07,08:18:10,8300,46,1,2.50,2.50
2019-05-07,08:18:13,5499,75,2,3.25,6.50
2019-05-07,08:19:27,5527,27,1,3.50,3.50
2019-05-07,08:21:21,8383,46,3,2.50,7.50
2019-05-07,08:22:01,8401,33,2,3.50,7.00
2019-05-07,08:22:41,5833,23,1,2.50,2.50
2019-05-07,08:22:59,8308,57,2,3.35,6.70
2019-05-07,08:23:10,8014,35,1,3.10,3.10
2019-05-07,08:24:24,8103,84,2,0.80,1.60
2019-05-07,08:24:37,5279,81,1,28.00,28.00
2019-05-07,08:25:18,8448,53,1,3.25,3.25
2019-05-07,08:26:31,5293,58,2,3.50,7.00
2019-05-07,08:26:54,5347,22,2,2.00,4.00
2019-05-07,08:28:47,8278,81,1,28.00,28.00
2019-05-07,08:29:47,8036,64,2,0.80,1.60
2019-05-07,08:29:48,5165,46,1,2.50,2.50
2019-05-07,08:29:56,5041,63,1,0.80,0.80
2019-05-07,08:30:23,5110,24,1,3.00,3.00
2019-05-07,08:31:39,8442,43,1,3.00,3.00
2019-05-07,08:32:37,8473,39,1,4.50,4.50
2019-05-07,08:32:53,5674,56,1,2.80,2.80
2019-05-07,08:33:46,8297,71,1,3.75,3.75
2019-05-07,08:34:00,8348,61,1,4.75,4.75
2019-05-07,08:34:24,5759,76,1,3.50,3.50
2019-05-07,08:36:47,5417,46,1,2.50,2.50
2019-05-07,08:37:21,5028,46,1,2.50,2.50
2019-05-07,08:37:26,8058,29,3,2.50,7.50
2019-05-07,08:38:33,8394,87,1,3.00,3.00
2019-05-07,08:38:35,8230,33,2,3.50,7.00
2019-05-07,08:38:59,5848,72,1,3.25,3.25
2019-05-07,08:41:23,5071,77,2,3.00,6.00
2019-05-07,08:41:48,8491,78,1,4.50,4.50
2019-05-07,08:42:11,8273,49,1,3.00,3.00
2019-05-07,08:44:38,8441,55,1,4.50,4.50
2019-05-07,08:45:29,5041,74,1,3.50,3.50
2019-05-07,08:45:30,8312,37,1,3.00,3.00
2019-05-07,08:47:09,8380,61,1,4.75,4.75
2019-05-07,08:47:24,8173,45,1,3.00,3.00
2019-05-07,08:47:43,8163,28,2,2.00,4.00
2019-05-07,08:48:09,5005,28,2,2.00,4.00
2019-05-07,08:48:47,8253,35,2,3.10,6.20
2019-05-07,08:51:15,8370,50,1,2.50,2.50
2019-05-07,08:51:49,5270,27,1,3.50,3.50
2019-05-07,08:53:11,8345,76,2,3.50,7.00
2019-05-07,08:53:40,5583,30,1,3.00,3.00
2019-05-07,08:54:33,8452,56,1,2.80,2.80
2019-05-07,08:55:26,5221,71,1,3.75,3.75
2019-05-07,08:57:14,8202,40,1,4.00,4.00
2019-05-07,08:58:08,5316,38,2,4.00,8.00
2019-05-07,08:58:22,5763,27,1,3.50,3.50
2019-05-07,08:58:36,8346,53,1,3.25,3.25
2019-05-07,08:58:56,8392,55,1,4.50,4.50
2019-05-07,08:59:55,8219,33,1,3.50,3.50
2019-05-07,09:00:40,8437,26,1,3.00,3.00
2019-05-07,09:01:31,8001,49,1,3.00,3.00
2019-05-07,09:02:05,8119,33,1,3.50,3.50
2019-05-07,09:02:07,8384,22,2,2.00,4.00
2019-05-07,09:02:36,5525,55,2,4.50,9.00
2019-05-07,09:02:41,8081,43,1,3.00,3.00
2019-05-07,09:03:00,5744,46,8,2.50,20.00
2019-05-07,09:04:51,5016,36,2,3.75,7.50
2019-05-07,09:07:40,8101,59,1,4.50,4.50
2019-05-07,09:10:40,5492,57,1,3.35,3.35
2019-05-07,09:11:53,5918,29,2,2.50,5.00
2019-05-07,09:12:26,8230,69,1,3.50,3.50
2019-05-07,09:14:55,5197,56,1,2.80,2.80
2019-05-07,09:15:18,5788,26,2,3.00,6.00
2019-05-07,09:15:44,5399,61,2,4.75,9.50
2019-05-07,09:16:26,5650,27,2,3.50,7.00
2019-05-07,09:16:33,8056,52,1,2.75,2.75
2019-05-07,09:16:56,5560,84,8,0.80,6.40
2019-05-07,09:17:40,8073,87,2,3.00,6.00
2019-05-07,09:18:40,5027,29,1,2.50,2.50
2019-05-07,09:19:38,8362,50,2,2.50,5.00
2019-05-07,09:21:36,8311,45,2,3.00,6.00
2019-05-07,09:23:06,5610,23,2,2.50,5.00
2019-05-07,09:24:28,5769,27,1,3.50,3.50
2019-05-07,09:25:31,8201,25,2,2.20,4.40
2019-05-07,09:26:20,8011,53,5,3.25,16.25
2019-05-07,09:27:00,8460,25,2,2.20,4.40
2019-05-07,09:27:49,8132,46,2,2.50,5.00
2019-05-07,09:28:21,5129,24,1,3.00,3.00
2019-05-07,09:28:24,5528,32,2,3.00,6.00
2019-05-07,09:28:47,5923,24,1,3.00,3.00
2019-05-07,09:30:38,8042,44,2,2.50,5.00
2019-05-07,09:32:23,5181,55,2,4.50,9.00
2019-05-07,09:34:48,5603,49,2,3.00,6.00
2019-05-07,09:40:19,5596,43,1,3.00,3.00
2019-05-07,09:42:23,8321,65,1,0.80,0.80
2019-05-07,09:42:35,8202,77,2,3.00,6.00
2019-05-07,09:43:14,8333,59,2,4.50,9.00
2019-05-07,09:43:45,8104,71,2,3.75,7.50
2019-05-07,09:43:49,8221,72,2,3.25,6.50
2019-05-07,09:47:49,8405,24,1,3.00,3.00
2019-05-07,09:48:01,8359,72,1,3.25,3.25
2019-05-07,09:48:55,8253,50,2,2.50,5.00
2019-05-07,09:50:00,5586,47,1,3.00,3.00
2019-05-07,09:50:05,5458,23,1,2.50,2.50
2019-05-07,09:51:23,5395,37,1,3.00,3.00
2019-05-07,09:53:52,5702,40,2,4.00,8.00
2019-05-07,09:54:01,8492,48,1,2.50,2.50
2019-05-07,09:54:15,8189,33,2,3.50,7.00
2019-05-07,09:54:38,8131,43,2,3.00,6.00
2019-05-07,09:55:07,8163,75,2,3.25,6.50
2019-05-07,09:55:23,8108,37,2,3.00,6.00
2019-05-07,09:55:35,8429,32,1,3.00,3.00
2019-05-07,09:56:03,8470,51,2,3.00,6.00
2019-05-07,09:57:05,5034,32,1,3.00,3.00
2019-05-07,09:57:38,8213,49,2,3.00,6.00
2019-05-07,09:58:17,8249,55,1,4.50,4.50
2019-05-07,10:00:37,8467,41,2,4.50,9.00
2019-05-07,10:00:41,5662,37,2,3.00,6.00
2019-05-07,10:00:52,8385,25,5,2.20,11.00
2019-05-07,10:01:33,8119,35,2,3.10,6.20
2019-05-07,10:01:42,8358,39,1,4.50,4.50
2019-05-07,10:02:00,8115,27,1,3.50,3.50
2019-05-07,10:02:18,5350,56,2,2.80,5.60
2019-05-07,10:02:49,5353,29,1,2.50,2.50
2019-05-07,10:03:30,5782,57,1,3.35,3.35
2019-05-07,10:04:02,5552,74,1,3.50,3.50
2019-05-07,10:04:50,8283,56,2,2.80,5.60
2019-05-07,10:06:25,5818,39,2,4.50,9.00
2019-05-07,10:06:29,5326,73,2,3.75,7.50
2019-05-07,10:07:49,5354,71,2,3.75,7.50
2019-05-07,10:08:17,8386,46,1,2.50,2.50
2019-05-07,10:08:37,5704,71,2,3.75,7.50
2019-05-07,10:09:15,8363,60,2,3.75,7.50
2019-05-07,10:10:00,5801,53,1,3.25,3.25
2019-05-07,10:12:54,5510,22,1,2.00,2.00
2019-05-07,10:14:22,5152,33,3,3.50,10.50
2019-05-07,10:16:12,8408,27,6,3.50,21.00
2019-05-07,10:16:51,8405,30,1,3.00,3.00
2019-05-07,10:18:32,8417,78,1,4.50,4.50
2019-05-07,10:18:37,5089,50,1,2.50,2.50
2019-05-07,10:20:09,8286,48,2,2.50,5.00
2019-05-07,10:20:32,5278,33,1,3.50,3.50
2019-05-07,10:21:29,5558,48,1,2.50,2.50
2019-05-07,10:21:32,5875,36,2,3.75,7.50
2019-05-07,10:24:19,8181,37,1,3.00,3.00
2019-05-07,10:25:16,8074,59,2,4.50,9.00
2019-05-07,10:25:28,5247,53,2,3.25,6.50
2019-05-07,10:27:12,8036,57,2,3.35,6.70
2019-05-07,10:28:42,5243,53,1,3.25,3.25
2019-05-07,10:28:58,5696,34,2,2.45,4.90
2019-05-07,10:29:01,5410,40,1,4.00,4.00
2019-05-07,10:29:16,8401,24,2,3.00,6.00
2019-05-07,10:29:43,8416,64,1,0.80,0.80
2019-05-07,10:30:11,5245,37,1,3.00,3.00
2019-05-07,10:30:35,5222,53,1,3.25,3.25
2019-05-07,10:30:47,8217,49,2,3.00,6.00
2019-05-07,10:31:14,5246,29,1,2.50,2.50
2019-05-07,10:31:17,8430,72,1,3.25,3.25
2019-05-07,10:31:45,8470,60,3,3.75,11.25
2019-05-07,10:34:38,8308,51,1,3.00,3.00
2019-05-07,10:36:24,8118,38,2,4.00,8.00
2019-05-07,10:36:27,8312,38,2,4.00,8.00
2019-05-07,10:37:00,8215,71,2,3.75,7.50
2019-05-07,10:38:28,5323,65,1,0.80,0.80
2019-05-07,10:39:14,5450,27,1,3.50,3.50
2019-05-07,10:40:06,8332,55,1,4.50,4.50
2019-05-07,10:40:10,5259,31,8,2.20,17.60
2019-05-07,10:40:53,5717,72,2,3.25,6.50
2019-05-07,10:41:03,5494,74,1,3.50,3.50
2019-05-07,10:41:23,5665,69,1,3.50,3.50
2019-05-07,10:42:14,5206,24,1,3.00,3.00
2019-05-07,10:42:34,8168,35,1,3.10,3.10
2019-05-07,10:43:15,5198,35,1,3.10,3.10
2019-05-07,10:43:51,5570,27,2,3.50,7.00
2019-05-07,10:44:14,5599,81,1,28.00,28.00
2019-05-07,10:44:43,5482,65,6,0.80,4.80
2019-05-07,10:46:43,8403,60,2,3.75,7.50
2019-05-07,10:47:25,5582,59,2,4.50,9.00
2019-05-07,10:48:17,8298,72,1,3.25,3.25
2019-05-07,10:49:33,8333,33,2,3.50,7.00
2019-05-07,10:49:37,5658,23,2,2.50,5.00
2019-05-07,10:50:55,8370,71,1,3.75,3.75
2019-05-07,10:51:02,8080,36,1,3.75,3.75
2019-05-07,10:51:47,8253,44,1,2.50,2.50
2019-05-07,10:53:39,5793,31,1,2.20,2.20
2019-05-07,10:55:14,8043,54,1,2.75,2.75
2019-05-07,10:55:30,8172,50,1,2.50,2.50
2019-05-07,10:55:33,5539,57,1,3.35,3.35
2019-05-07,10:56:15,8055,2,2,18.00,36.00
2019-05-07,10:57:19,8001,37,2,3.00,6.00
2019-05-07,10:58:15,5084,48,2,2.50,5.00
2019-05-07,11:00:18,8054,25,2,2.20,4.40
2019-05-07,11:02:07,8127,61,2,4.75,9.50
2019-05-07,11:02:13,8430,48,1,2.50,2.50
2019-05-07,11:03:07,8076,78,2,4.50,9.00
2019-05-07,11:09:22,8280,57,1,3.35,3.35
2019-05-07,11:10:04,5304,40,2,4.00,8.00
2019-05-07,11:11:33,5195,24,1,3.00,3.00
2019-05-07,11:14:23,5073,24,2,3.00,6.00
2019-05-07,11:15:09,5751,37,1,3.00,3.00
